title,area,station1,station2,station3,building_age,stories_tall,floor,price,administrative_cost,deposit,gratuity,rooms,sq_meters,link
ＪＲ中央線 立川駅 3階建 新築,東京都立川市柴崎町１,ＪＲ中央線/立川駅 歩18分,多摩都市モノレール/立川南駅 歩17分,ＪＲ青梅線/立川駅 歩18分,0.0,3.0,1.0,7750.0,2500.0,0.0,7750.0,1.0,30.42,https://suumo.jp/chintai/jnc_000055199667/?bc=100174453154
ＪＲ中央線 立川駅 3階建 新築,東京都立川市柴崎町１,ＪＲ中央線/立川駅 歩18分,多摩都市モノレール/立川南駅 歩17分,ＪＲ青梅線/立川駅 歩18分,0.0,3.0,1.0,7750.0,2500.0,0.0,7750.0,1.0,26.09,https://suumo.jp/chintai/jnc_000052166280/?bc=100181157468
西武新宿線 東村山駅 2階建 築11年,東京都東村山市恩多町４,西武新宿線/東村山駅 歩15分,西武新宿線/久米川駅 歩22分,西武多摩湖線/八坂駅 歩32分,11.0,2.0,1.0,10000.0,3000.0,20000.0,10000.0,3.0,70.38,https://suumo.jp/chintai/jnc_000054617735/?bc=100186612266
シエル白山Ａ館,東京都文京区向丘１,都営三田線/白山駅 歩4分,東京メトロ南北線/本駒込駅 歩6分,東京メトロ南北線/東大前駅 歩8分,14.0,10.0,9.0,8500.0,8000.0,4250.0,8500.0,1.0,21.48,https://suumo.jp/chintai/jnc_000055734770/?bc=100186823265
シエル白山Ａ館,東京都文京区向丘１,都営三田線/白山駅 歩4分,東京メトロ南北線/本駒込駅 歩6分,東京メトロ南北線/東大前駅 歩8分,14.0,10.0,9.0,8500.0,8000.0,4250.0,8500.0,1.0,21.06,https://suumo.jp/chintai/jnc_000055785184/?bc=100186999065
［MAST］　桜館B,東京都足立区竹の塚６,東武伊勢崎線/竹ノ塚駅 歩7分,東武伊勢崎線/西新井駅 歩31分,日暮里・舎人ライナー/舎人公園駅 歩32分,18.0,3.0,2.0,6700.0,3500.0,6700.0,6700.0,1.0,28.0,https://suumo.jp/chintai/jnc_000044115507/?bc=100186913336
シック赤塚,東京都板橋区赤塚２,東武東上線/成増駅 歩8分,東京メトロ有楽町線/地下鉄赤塚駅 歩7分,東京メトロ副都心線/地下鉄成増駅 歩12分,16.0,3.0,3.0,12200.0,5000.0,12200.0,12200.0,2.0,52.6,https://suumo.jp/chintai/jnc_000055765540/?bc=100168896273
東京メトロ有楽町線 地下鉄成増駅 3階建 築16年,東京都板橋区赤塚２,東京メトロ有楽町線/地下鉄成増駅 歩10分,東京メトロ有楽町線/地下鉄赤塚駅 歩10分,東武東上線/成増駅 歩8分,16.0,3.0,3.0,12200.0,5000.0,12200.0,12200.0,2.0,52.6,https://suumo.jp/chintai/jnc_000055772592/?bc=100186874775
ラヴィリオ中野南台,東京都中野区南台２,東京メトロ丸ノ内線/中野富士見町駅 歩9分,東京メトロ丸ノ内線/中野新橋駅 歩10分,京王線/笹塚駅 歩20分,9.0,10.0,5.0,7600.0,10000.0,7600.0,7600.0,1.0,20.33,https://suumo.jp/chintai/jnc_000055389059/?bc=100185301642
ラヴィリオ中野南台,東京都中野区南台２,東京メトロ丸ノ内線/中野富士見町駅 歩9分,東京メトロ丸ノ内線/中野新橋駅 歩10分,京王線/笹塚駅 歩20分,9.0,10.0,5.0,12200.0,10000.0,12200.0,12200.0,1.0,39.35,https://suumo.jp/chintai/jnc_000041482715/?bc=100184384413
ヴィラ・シャルマン,東京都稲城市百村,京王相模原線/稲城駅 歩12分,ＪＲ南武線/南多摩駅 歩25分,京王相模原線/若葉台駅 歩29分,15.0,2.0,2.0,9300.0,4000.0,9300.0,0.0,2.0,63.43,https://suumo.jp/chintai/jnc_000055755197/?bc=100186783188
メトロステージ上野,東京都台東区下谷１,ＪＲ山手線/上野駅 歩7分,東京メトロ日比谷線/入谷駅 歩6分,ＪＲ山手線/鶯谷駅 歩10分,7.0,地下1地上14,5.0,8800.0,8000.0,17600.0,8800.0,1.0,28.13,https://suumo.jp/chintai/jnc_000053420354/?bc=100186581646
メトロステージ上野,東京都台東区下谷１,ＪＲ山手線/上野駅 歩7分,東京メトロ日比谷線/入谷駅 歩6分,ＪＲ山手線/鶯谷駅 歩10分,7.0,地下1地上14,5.0,9100.0,8000.0,18200.0,9100.0,1.0,25.67,https://suumo.jp/chintai/jnc_000055759517/?bc=100186896096
コートダジュール,東京都稲城市矢野口,京王相模原線/京王よみうりランド駅 歩5分,ＪＲ南武線/矢野口駅 歩14分,京王相模原線/稲城駅 歩14分,7.0,2.0,1.0,7900.0,3000.0,0.0,7900.0,1.0,37.76,https://suumo.jp/chintai/jnc_000055736158/?bc=100186666105
西武新宿線 東村山駅 3階建 築24年,東京都東村山市野口町３,西武新宿線/東村山駅 歩15分,西武新宿線/久米川駅 歩27分,西武多摩湖線/武蔵大和駅 歩15分,24.0,3.0,3.0,7900.0,3000.0,7900.0,0.0,3.0,57.55,https://suumo.jp/chintai/jnc_000054491368/?bc=100179684184
西武新宿線 東村山駅 3階建 築24年,東京都東村山市野口町３,西武新宿線/東村山駅 歩15分,西武新宿線/久米川駅 歩27分,西武多摩湖線/武蔵大和駅 歩15分,24.0,3.0,3.0,7900.0,3000.0,7900.0,0.0,3.0,57.55,https://suumo.jp/chintai/jnc_000055729338/?bc=100186703653
ガーデンパレス,東京都稲城市大丸,ＪＲ南武線/南多摩駅 歩10分,ＪＲ南武線/稲城長沼駅 歩13分,京王相模原線/稲城駅 歩25分,23.0,3.0,3.0,8900.0,3000.0,0.0,0.0,2.0,53.06,https://suumo.jp/chintai/jnc_000013646553/?bc=100186407085
ル　シエルＣ,東京都稲城市大丸,ＪＲ南武線/稲城長沼駅 歩8分,京王相模原線/稲城駅 歩20分,ＪＲ南武線/南多摩駅 歩13分,3.0,2.0,1.0,8700.0,3000.0,0.0,8700.0,1.0,44.18,https://suumo.jp/chintai/jnc_000055664590/?bc=100186421170
ル　シエルＣ,東京都稲城市大丸,ＪＲ南武線/稲城長沼駅 歩8分,京王相模原線/稲城駅 歩20分,ＪＲ南武線/南多摩駅 歩13分,3.0,2.0,1.0,8700.0,3500.0,0.0,8700.0,1.0,44.18,https://suumo.jp/chintai/jnc_000055617120/?bc=100186138926
ルシエルシー(ルシエルC),東京都稲城市大丸,ＪＲ南武線/稲城長沼駅 歩8分,京王相模原線/稲城駅 歩20分,ＪＲ南武線/南多摩駅 歩13分,3.0,2.0,1.0,8700.0,3500.0,0.0,8700.0,1.0,44.18,https://suumo.jp/chintai/jnc_000055608325/?bc=100186203752
ＪＲ南武線 稲城長沼駅 2階建 築3年,東京都稲城市大丸,ＪＲ南武線/稲城長沼駅 歩8分,京王相模原線/稲城駅 歩10分,ＪＲ南武線/南多摩駅 歩15分,3.0,2.0,1.0,8700.0,3500.0,0.0,8700.0,1.0,44.18,https://suumo.jp/chintai/jnc_000055617121/?bc=100186431326
ＪＲ武蔵野線 新小平駅 2階建 築4年,東京都小平市小川町２,ＪＲ武蔵野線/新小平駅 歩5分,西武多摩湖線/青梅街道駅 歩10分,西武多摩湖線/一橋学園駅 歩15分,4.0,2.0,2.0,7500.0,0.0,7500.0,7500.0,1.0,27.04,https://suumo.jp/chintai/jnc_000055779885/?bc=100186913649
グランツ新小平,東京都小平市小川町２,ＪＲ武蔵野線/新小平駅 歩7分,西武多摩湖線/青梅街道駅 歩11分,西武国分寺線/鷹の台駅 歩18分,4.0,2.0,2.0,7500.0,0.0,7500.0,0.0,1.0,26.29,https://suumo.jp/chintai/jnc_000055779884/?bc=100186895489
ジョイプラザ平井,東京都江戸川区平井４,ＪＲ総武線/平井駅 歩4分,,,34.0,5.0,3.0,12800.0,12000.0,12800.0,0.0,2.0,69.98,https://suumo.jp/chintai/jnc_000055765670/?bc=100186867949
テーラー＆ロッヂII,東京都中野区弥生町５,東京メトロ丸ノ内線/中野富士見町駅 歩9分,東京メトロ丸ノ内線/中野新橋駅 歩14分,東京メトロ丸ノ内線/新中野駅 歩16分,3.0,2.0,1.0,12500.0,3000.0,0.0,12500.0,1.0,40.07,https://suumo.jp/chintai/jnc_000055754771/?bc=100186895401
レオーネ南千住II,東京都台東区清川２,ＪＲ常磐線/南千住駅 歩7分,東京メトロ日比谷線/三ノ輪駅 歩12分,つくばエクスプレス/南千住駅 歩8分,0.0,12.0,2.0,8800.0,10000.0,8800.0,8800.0,1.0,25.5,https://suumo.jp/chintai/jnc_000054717765/?bc=100186067314
レオーネ南千住II,東京都台東区清川２,ＪＲ常磐線/南千住駅 歩7分,東京メトロ日比谷線/三ノ輪駅 歩12分,つくばエクスプレス/南千住駅 歩8分,0.0,12.0,2.0,8800.0,10000.0,8800.0,8800.0,1.0,25.5,https://suumo.jp/chintai/jnc_000054717762/?bc=100186067329
レオーネ南千住II,東京都台東区清川２,ＪＲ常磐線/南千住駅 歩7分,東京メトロ日比谷線/三ノ輪駅 歩12分,つくばエクスプレス/南千住駅 歩8分,0.0,12.0,2.0,8800.0,10000.0,8800.0,8800.0,1.0,25.5,https://suumo.jp/chintai/jnc_000054717763/?bc=100185020816
レオーネ南千住II,東京都台東区清川２,ＪＲ常磐線/南千住駅 歩7分,東京メトロ日比谷線/三ノ輪駅 歩12分,つくばエクスプレス/南千住駅 歩8分,0.0,12.0,2.0,8800.0,10000.0,8800.0,8800.0,1.0,25.5,https://suumo.jp/chintai/jnc_000054717764/?bc=100182400707
レオーネ南千住II,東京都台東区清川２,ＪＲ常磐線/南千住駅 歩7分,東京メトロ日比谷線/三ノ輪駅 歩12分,つくばエクスプレス/南千住駅 歩8分,0.0,12.0,2.0,8800.0,10000.0,8800.0,8800.0,1.0,25.5,https://suumo.jp/chintai/jnc_000055227093/?bc=100184588978
レオーネ南千住II,東京都台東区清川２,ＪＲ常磐線/南千住駅 歩7分,東京メトロ日比谷線/三ノ輪駅 歩12分,つくばエクスプレス/南千住駅 歩8分,0.0,12.0,2.0,8850.0,10000.0,8850.0,8850.0,1.0,25.5,https://suumo.jp/chintai/jnc_000054717768/?bc=100182400714
レオーネ南千住II,東京都台東区清川２,ＪＲ常磐線/南千住駅 歩7分,東京メトロ日比谷線/三ノ輪駅 歩12分,つくばエクスプレス/南千住駅 歩8分,0.0,12.0,2.0,8850.0,10000.0,8850.0,8850.0,1.0,25.5,https://suumo.jp/chintai/jnc_000054717761/?bc=100185695087
レオーネ南千住II,東京都台東区清川２,ＪＲ常磐線/南千住駅 歩7分,東京メトロ日比谷線/三ノ輪駅 歩12分,つくばエクスプレス/南千住駅 歩8分,0.0,12.0,2.0,8850.0,10000.0,8850.0,8850.0,1.0,25.5,https://suumo.jp/chintai/jnc_000054717769/?bc=100182400686
レオーネ南千住II,東京都台東区清川２,ＪＲ常磐線/南千住駅 歩7分,東京メトロ日比谷線/三ノ輪駅 歩12分,つくばエクスプレス/南千住駅 歩8分,0.0,12.0,2.0,8850.0,10000.0,8850.0,8850.0,1.0,25.5,https://suumo.jp/chintai/jnc_000054717766/?bc=100184253489
レオーネ南千住II,東京都台東区清川２,ＪＲ常磐線/南千住駅 歩7分,東京メトロ日比谷線/三ノ輪駅 歩12分,つくばエクスプレス/南千住駅 歩8分,0.0,12.0,2.0,8850.0,10000.0,8850.0,8850.0,1.0,25.5,https://suumo.jp/chintai/jnc_000054717767/?bc=100182400729
レオーネ南千住II,東京都台東区清川２,ＪＲ常磐線/南千住駅 歩7分,東京メトロ日比谷線/三ノ輪駅 歩12分,つくばエクスプレス/南千住駅 歩8分,0.0,12.0,2.0,8900.0,10000.0,8900.0,8900.0,1.0,25.5,https://suumo.jp/chintai/jnc_000054739259/?bc=100186886839
レオーネ南千住II,東京都台東区清川２,ＪＲ常磐線/南千住駅 歩7分,東京メトロ日比谷線/三ノ輪駅 歩12分,つくばエクスプレス/南千住駅 歩8分,0.0,12.0,2.0,8900.0,10000.0,8900.0,8900.0,1.0,25.5,https://suumo.jp/chintai/jnc_000054717772/?bc=100184895099
レオーネ南千住II,東京都台東区清川２,ＪＲ常磐線/南千住駅 歩7分,東京メトロ日比谷線/三ノ輪駅 歩12分,つくばエクスプレス/南千住駅 歩8分,0.0,12.0,2.0,8900.0,10000.0,8900.0,8900.0,1.0,25.5,https://suumo.jp/chintai/jnc_000054717770/?bc=100184253482
レオーネ南千住II,東京都台東区清川２,ＪＲ常磐線/南千住駅 歩7分,東京メトロ日比谷線/三ノ輪駅 歩12分,つくばエクスプレス/南千住駅 歩8分,0.0,12.0,2.0,8900.0,10000.0,8900.0,8900.0,1.0,25.5,https://suumo.jp/chintai/jnc_000054717773/?bc=100182400676
レオーネ南千住II,東京都台東区清川２,ＪＲ常磐線/南千住駅 歩7分,東京メトロ日比谷線/三ノ輪駅 歩12分,つくばエクスプレス/南千住駅 歩8分,0.0,12.0,2.0,8900.0,10000.0,8900.0,8900.0,1.0,25.5,https://suumo.jp/chintai/jnc_000054717771/?bc=100182400671
レオーネ南千住II,東京都台東区清川２,ＪＲ常磐線/南千住駅 歩7分,東京メトロ日比谷線/三ノ輪駅 歩12分,つくばエクスプレス/南千住駅 歩8分,0.0,12.0,2.0,8950.0,10000.0,8950.0,8950.0,1.0,25.5,https://suumo.jp/chintai/jnc_000054717776/?bc=100182400693
レオーネ南千住II,東京都台東区清川２,ＪＲ常磐線/南千住駅 歩7分,東京メトロ日比谷線/三ノ輪駅 歩12分,つくばエクスプレス/南千住駅 歩8分,0.0,12.0,2.0,8950.0,10000.0,8950.0,8950.0,1.0,25.5,https://suumo.jp/chintai/jnc_000054717777/?bc=100182400699
レオーネ南千住II,東京都台東区清川２,ＪＲ常磐線/南千住駅 歩7分,東京メトロ日比谷線/三ノ輪駅 歩12分,つくばエクスプレス/南千住駅 歩8分,0.0,12.0,2.0,8950.0,10000.0,8950.0,8950.0,1.0,25.5,https://suumo.jp/chintai/jnc_000054717775/?bc=100184999835
レオーネ南千住II,東京都台東区清川２,ＪＲ常磐線/南千住駅 歩7分,東京メトロ日比谷線/三ノ輪駅 歩12分,つくばエクスプレス/南千住駅 歩8分,0.0,12.0,2.0,8950.0,10000.0,8950.0,8950.0,1.0,25.5,https://suumo.jp/chintai/jnc_000054739260/?bc=100184192946
レオーネ南千住II,東京都台東区清川２,ＪＲ常磐線/南千住駅 歩7分,東京メトロ日比谷線/三ノ輪駅 歩12分,つくばエクスプレス/南千住駅 歩8分,0.0,12.0,2.0,8950.0,10000.0,8950.0,8950.0,1.0,25.5,https://suumo.jp/chintai/jnc_000054717774/?bc=100182400690
レオーネ南千住II,東京都台東区清川２,ＪＲ常磐線/南千住駅 歩7分,東京メトロ日比谷線/三ノ輪駅 歩12分,つくばエクスプレス/南千住駅 歩8分,0.0,12.0,2.0,9000.0,10000.0,9000.0,9000.0,1.0,25.5,https://suumo.jp/chintai/jnc_000054717779/?bc=100184999833
レオーネ南千住II,東京都台東区清川２,ＪＲ常磐線/南千住駅 歩7分,東京メトロ日比谷線/三ノ輪駅 歩12分,つくばエクスプレス/南千住駅 歩8分,0.0,12.0,2.0,9000.0,10000.0,9000.0,9000.0,1.0,25.5,https://suumo.jp/chintai/jnc_000054717778/?bc=100182400678
レオーネ南千住II,東京都台東区清川２,ＪＲ常磐線/南千住駅 歩7分,東京メトロ日比谷線/三ノ輪駅 歩12分,つくばエクスプレス/南千住駅 歩8分,0.0,12.0,2.0,9050.0,10000.0,9050.0,9050.0,1.0,25.5,https://suumo.jp/chintai/jnc_000054717782/?bc=100184895115
レオーネ南千住II,東京都台東区清川２,ＪＲ常磐線/南千住駅 歩7分,東京メトロ日比谷線/三ノ輪駅 歩12分,つくばエクスプレス/南千住駅 歩8分,0.0,12.0,2.0,9050.0,10000.0,9050.0,9050.0,1.0,25.5,https://suumo.jp/chintai/jnc_000054717781/?bc=100182400667
レオーネ南千住II,東京都台東区清川２,ＪＲ常磐線/南千住駅 歩7分,東京メトロ日比谷線/三ノ輪駅 歩12分,つくばエクスプレス/南千住駅 歩8分,0.0,12.0,2.0,9100.0,10000.0,9100.0,9100.0,1.0,25.5,https://suumo.jp/chintai/jnc_000054717785/?bc=100184999836
レオーネ南千住II,東京都台東区清川２,ＪＲ常磐線/南千住駅 歩7分,東京メトロ日比谷線/三ノ輪駅 歩12分,つくばエクスプレス/南千住駅 歩8分,0.0,12.0,2.0,9100.0,10000.0,9100.0,9100.0,1.0,25.5,https://suumo.jp/chintai/jnc_000054717784/?bc=100182400680
レオーネ南千住II,東京都台東区清川２,ＪＲ常磐線/南千住駅 歩7分,東京メトロ日比谷線/三ノ輪駅 歩12分,つくばエクスプレス/南千住駅 歩8分,0.0,12.0,2.0,9100.0,10000.0,9100.0,9100.0,1.0,25.5,https://suumo.jp/chintai/jnc_000054739263/?bc=100182495679
レオーネ南千住II,東京都台東区清川２,ＪＲ常磐線/南千住駅 歩7分,東京メトロ日比谷線/三ノ輪駅 歩12分,つくばエクスプレス/南千住駅 歩8分,0.0,12.0,2.0,9100.0,10000.0,9100.0,9100.0,1.0,25.5,https://suumo.jp/chintai/jnc_000054739264/?bc=100183497265
レオーネ南千住II,東京都台東区清川２,ＪＲ常磐線/南千住駅 歩7分,東京メトロ日比谷線/三ノ輪駅 歩12分,つくばエクスプレス/南千住駅 歩8分,0.0,12.0,2.0,9150.0,10000.0,9150.0,9150.0,1.0,25.5,https://suumo.jp/chintai/jnc_000054794758/?bc=100186886833
レオーネ南千住II,東京都台東区清川２,ＪＲ常磐線/南千住駅 歩7分,東京メトロ日比谷線/三ノ輪駅 歩12分,つくばエクスプレス/南千住駅 歩8分,0.0,12.0,2.0,9150.0,10000.0,9150.0,9150.0,1.0,25.5,https://suumo.jp/chintai/jnc_000054717787/?bc=100184870573
レオーネ南千住II,東京都台東区清川２,ＪＲ常磐線/南千住駅 歩7分,東京メトロ日比谷線/三ノ輪駅 歩12分,つくばエクスプレス/南千住駅 歩8分,0.0,12.0,2.0,9150.0,10000.0,9150.0,9150.0,1.0,25.5,https://suumo.jp/chintai/jnc_000054717788/?bc=100184999826
レオーネ南千住II,東京都台東区清川２,ＪＲ常磐線/南千住駅 歩7分,東京メトロ日比谷線/三ノ輪駅 歩12分,つくばエクスプレス/南千住駅 歩8分,0.0,12.0,2.0,9200.0,10000.0,9200.0,9200.0,1.0,25.5,https://suumo.jp/chintai/jnc_000054717753/?bc=100186067322
レオーネ南千住II,東京都台東区清川２,ＪＲ常磐線/南千住駅 歩7分,東京メトロ日比谷線/三ノ輪駅 歩12分,つくばエクスプレス/南千住駅 歩8分,0.0,12.0,2.0,9200.0,10000.0,9200.0,9200.0,1.0,25.5,https://suumo.jp/chintai/jnc_000054717752/?bc=100186067326
レオーネ南千住II,東京都台東区清川２,ＪＲ常磐線/南千住駅 歩7分,東京メトロ日比谷線/三ノ輪駅 歩12分,つくばエクスプレス/南千住駅 歩8分,0.0,12.0,2.0,9200.0,10000.0,9200.0,9200.0,1.0,25.5,https://suumo.jp/chintai/jnc_000054739265/?bc=100184870443
レオーネ南千住II,東京都台東区清川２,ＪＲ常磐線/南千住駅 歩7分,東京メトロ日比谷線/三ノ輪駅 歩12分,つくばエクスプレス/南千住駅 歩8分,0.0,12.0,2.0,9250.0,10000.0,9250.0,9250.0,1.0,25.5,https://suumo.jp/chintai/jnc_000054739257/?bc=100186067296
レオーネ南千住II,東京都台東区清川２,ＪＲ常磐線/南千住駅 歩7分,東京メトロ日比谷線/三ノ輪駅 歩12分,つくばエクスプレス/南千住駅 歩8分,0.0,12.0,2.0,9250.0,10000.0,9250.0,9250.0,1.0,25.5,https://suumo.jp/chintai/jnc_000054717757/?bc=100186201976
レオーネ南千住II,東京都台東区清川２,ＪＲ常磐線/南千住駅 歩7分,東京メトロ日比谷線/三ノ輪駅 歩12分,つくばエクスプレス/南千住駅 歩8分,0.0,12.0,2.0,9250.0,10000.0,9250.0,9250.0,1.0,25.5,https://suumo.jp/chintai/jnc_000054717756/?bc=100186914040
レオーネ南千住II,東京都台東区清川２,ＪＲ常磐線/南千住駅 歩7分,東京メトロ日比谷線/三ノ輪駅 歩12分,つくばエクスプレス/南千住駅 歩8分,0.0,12.0,2.0,9300.0,10000.0,9300.0,9300.0,1.0,25.5,https://suumo.jp/chintai/jnc_000054739258/?bc=100184870531
レオーネ南千住II,東京都台東区清川２,ＪＲ常磐線/南千住駅 歩7分,東京メトロ日比谷線/三ノ輪駅 歩12分,つくばエクスプレス/南千住駅 歩8分,0.0,12.0,2.0,15000.0,10000.0,15000.0,15000.0,1.0,41.22,https://suumo.jp/chintai/jnc_000053502639/?bc=100179241924
レオーネ南千住II,東京都台東区清川２,ＪＲ常磐線/南千住駅 歩7分,東京メトロ日比谷線/三ノ輪駅 歩12分,つくばエクスプレス/南千住駅 歩8分,0.0,12.0,2.0,15100.0,10000.0,15100.0,15100.0,1.0,41.22,https://suumo.jp/chintai/jnc_000053502640/?bc=100179242342
レオーネ南千住II,東京都台東区清川２,ＪＲ常磐線/南千住駅 歩7分,東京メトロ日比谷線/三ノ輪駅 歩12分,つくばエクスプレス/南千住駅 歩8分,0.0,12.0,2.0,15200.0,10000.0,15200.0,15200.0,1.0,41.22,https://suumo.jp/chintai/jnc_000053502641/?bc=100179242437
レオーネ南千住II,東京都台東区清川２,ＪＲ常磐線/南千住駅 歩7分,東京メトロ日比谷線/三ノ輪駅 歩12分,つくばエクスプレス/南千住駅 歩8分,0.0,12.0,2.0,15300.0,10000.0,15300.0,15300.0,1.0,41.22,https://suumo.jp/chintai/jnc_000054731112/?bc=100182400727
レオーネ南千住II,東京都台東区清川２,ＪＲ常磐線/南千住駅 歩7分,東京メトロ日比谷線/三ノ輪駅 歩12分,つくばエクスプレス/南千住駅 歩8分,0.0,12.0,2.0,15400.0,10000.0,15400.0,15400.0,1.0,41.22,https://suumo.jp/chintai/jnc_000054731113/?bc=100182400696
